outGlobalCount,outPhase,outBreathWfm,outHeartWfm,outHeartRate_FFT,outBreathRate_FFT,outBreathRate_Peak,outHeartRate_Peak,outConfidenceMetricHeart,outConfidenceMetricBreath,outEnergyBreath,outEnergyHeart,outBreathWfm_smoothed
,,-0.000236434,80.859375,,,,,,,,,-0.000236434
,,0.03307036,80.859375,,,,,,,,,0.03307036
,,0.036220863,79.6875,,,,,,,,,0.036220863
,,0.006426817,79.6875,,,,,,,,,0.006426817
,,-0.027386714,79.6875,,,,,,,,,-0.027386714
,,-0.037589204,79.6875,,,,,,,,,-0.037589204
,,-0.021708105,79.6875,,,,,,,,,-0.021708105
,,0.00517555,79.6875,,,,,,,,,0.00517555
,,0.024603544,79.6875,,,,,,,,,0.024603544
,,0.02281126,79.6875,,,,,,,,,0.02281126
,,0.000417151,79.6875,,,,,,,,,0.000417151
,,-0.024744354,79.6875,,,,,,,,,-0.024744354
,,-0.03250835,79.6875,,,,,,,,,-0.03250835
,,-0.028937526,79.6875,,,,,,,,,-0.028937526
,,-0.039323643,79.6875,,,,,,,,,-0.039323643
,,-0.045963652,79.6875,,,,,,,,,-0.045963652
,,0.018247917,79.6875,,,,,,,,,0.018247917
,,0.14953578,79.6875,,,,,,,,,0.14953578
,,0.20756893,79.6875,,,,,,,,,0.20756893
,,0.084169656,79.6875,,,,,,,,,0.084169656
,,-0.10854572,79.6875,,,,,,,,,-0.10854572
,,-0.1606765,79.6875,,,,,,,,,-0.1606765
,,-0.04530563,79.6875,,,,,,,,,-0.04530563
,,0.07068248,79.6875,,,,,,,,,0.07068248
,,0.06001788,79.6875,,,,,,,,,0.06001788
,,-0.044969372,79.6875,,,,,,,,,-0.044969372
,,-0.11657315,79.6875,,,,,,,,,-0.11657315
,,-0.06968933,80.859375,,,,,,,,,-0.06968933
,,0.027068764,80.859375,,,,,,,,,0.027068764
,,0.053768903,80.859375,,,,,,,,,0.053768903
,,0.0442055,80.859375,,,,,,,,,0.0442055
,,0.08606584,80.859375,,,,,,,,,0.08606584
,,0.093690306,80.859375,,,,,,,,,0.093690306
,,-0.040049,80.859375,,,,,,,,,-0.040049
,,-0.19853663,80.859375,,,,,,,,,-0.19853663
,,-0.20608911,80.859375,,,,,,,,,-0.20608911
,,-0.085469395,80.859375,,,,,,,,,-0.085469395
,,0.026868328,80.859375,,,,,,,,,0.026868328
,,0.07856983,80.859375,,,,,,,,,0.07856983
,,0.09873746,80.859375,,,,,,,,,0.09873746
,,0.10880609,80.859375,,,,,,,,,0.10880609
,,0.109162614,80.859375,,,,,,,,,0.109162614
,,0.092070624,80.859375,,,,,,,,,0.092070624
,,0.03931112,80.859375,,,,,,,,,0.03931112
,,-0.046968456,80.859375,,,,,,,,,-0.046968456
,,-0.1064272,80.859375,,,,,,,,,-0.1064272
,,-0.079043716,80.859375,,,,,,,,,-0.079043716
,,0.004455151,80.859375,,,,,,,,,0.004455151
,,0.06319556,80.859375,,,,,,,,,0.06319556
,,0.06591923,80.859375,,,,,,,,,0.06591923
,,0.02744155,82.03125,,,,,,,,,0.02744155
,,-0.04433634,82.03125,,,,,,,,,-0.04433634
,,-0.12257534,82.03125,,,,,,,,,-0.12257534
,,-0.11738311,82.03125,,,,,,,,,-0.11738311
,,0.027554404,82.03125,,,,,,,,,0.027554404
,,0.19103298,82.03125,,,,,,,,,0.19103298
,,0.17511562,94.921875,,,,,,,,,0.17511562
,,-0.017694175,99.609375,,,,,,,,,-0.017694175
,,-0.166089,99.609375,,,,,,,,,-0.166089
,,-0.13025686,99.609375,,,,,,,,,-0.13025686
,,-0.029202342,99.609375,,,,,,,,,-0.029202342
,,-0.09923122,99.609375,,,,,,,,,-0.09923122
,,-0.4297063,99.609375,,,,,,,,,-0.4297063
,,-0.7094569,99.609375,,,,,,,,,-0.7094569
,,-0.3408665,99.609375,,,,,,,,,-0.3408665
,,0.7301799,99.609375,,,,,,,,,0.7301799
,,,99.609375,,,,,,,,,0.7301799
,,,99.609375,,,,,,,,,0.7301799
,,0.5433394,99.609375,,,,,,,,,0.5433394
,,-0.2117225,99.609375,,,,,,,,,-0.2117225
,,-0.5996176,99.609375,,,,,,,,,-0.5996176
,,-0.7577072,99.609375,,,,,,,,,-0.7577072
,,,99.609375,,,,,,,,,-0.7577072
,,,99.609375,,,,,,,,,-0.7577072
,,-0.7446549,96.09375,,,,,,,,,-0.7446549
,,-0.41024363,96.09375,,,,,,,,,-0.41024363
,,0.045317113,96.09375,,,,,,,,,0.045317113
,,0.37565857,96.09375,,,,,,,,,0.37565857
,,0.40556663,96.09375,,,,,,,,,0.40556663
,,0.20424747,96.09375,,,,,,,,,0.20424747
,,0.029705524,96.09375,,,,,,,,,0.029705524
,,0.114378154,96.09375,,,,,,,,,0.114378154
,,0.41530383,96.09375,,,,,,,,,0.41530383
,,0.59362376,96.09375,,,,,,,,,0.59362376
,,0.40222597,96.09375,,,,,,,,,0.40222597
,,0.030873328,96.09375,,,,,,,,,0.030873328
,,-0.1260227,96.09375,,,,,,,,,-0.1260227
,,0.026930094,96.09375,,,,,,,,,0.026930094
,,0.21129915,96.09375,,,,,,,,,0.21129915
,,0.1750443,96.09375,,,,,,,,,0.1750443
,,-0.023687065,96.09375,,,,,,,,,-0.023687065
,,-0.18644643,96.09375,,,,,,,,,-0.18644643
,,-0.28514606,94.921875,,,,,,,,,-0.28514606
,,-0.4696489,94.921875,,,,,,,,,-0.4696489
,,-0.716307,94.921875,,,,,,,,,-0.716307
,,-0.6188769,94.921875,,,,,,,,,-0.6188769
,,0.0882085,94.921875,,,,,,,,,0.0882085
,,,94.921875,,,,,,,,,0.0882085
,,,94.921875,,,,,,,,,0.0882085
,,0.37778673,94.921875,,,,,,,,,0.37778673
,,-0.33914387,94.921875,,,,,,,,,-0.33914387
,,-0.5621612,94.921875,,,,,,,,,-0.5621612
,,-0.37053475,94.921875,,,,,,,,,-0.37053475
,,-0.13908838,94.921875,,,,,,,,,-0.13908838
,,-0.01496885,94.921875,,,,,,,,,-0.01496885
,,0.06447112,94.921875,,,,,,,,,0.06447112
,,0.07246498,94.921875,,,,,,,,,0.07246498
,,-0.07000538,94.921875,,,,,,,,,-0.07000538
,,-0.24792439,94.921875,,,,,,,,,-0.24792439
,,-0.23488808,94.921875,,,,,,,,,-0.23488808
,,-0.014904618,94.921875,,,,,,,,,-0.014904618
,,0.1808293,94.921875,,,,,,,,,0.1808293
,,0.1638973,98.4375,,,,,,,,,0.1638973
,,-0.021668121,116.015625,,,,,,,,,-0.021668121
,,-0.18213993,116.015625,,,,,,,,,-0.18213993
,,-0.14481008,116.015625,,,,,,,,,-0.14481008
,,0.111918464,116.015625,,,,,,,,,0.111918464
,,0.4230997,116.015625,,,,,,,,,0.4230997
,,0.5591325,116.015625,,,,,,,,,0.5591325
,,0.42709804,116.015625,,,,,,,,,0.42709804
,,0.15270764,116.015625,,,,,,,,,0.15270764
,,-0.05331689,116.015625,,,,,,,,,-0.05331689
,,-0.098407686,116.015625,,,,,,,,,-0.098407686
,,-0.05110836,116.015625,,,,,,,,,-0.05110836
,,-0.01419279,116.015625,,,,,,,,,-0.01419279
,,-0.029889375,116.015625,,,,,,,,,-0.029889375
,,-0.10736525,116.015625,,,,,,,,,-0.10736525
,,-0.240347,116.015625,,,,,,,,,-0.240347
,,-0.35929182,116.015625,,,,,,,,,-0.35929182
,,-0.36079365,116.015625,,,,,,,,,-0.36079365
,,-0.2293455,116.015625,,,,,,,,,-0.2293455
,,-0.055579036,116.015625,,,,,,,,,-0.055579036
,,0.081911445,116.015625,,,,,,,,,0.081911445
,,0.17191386,116.015625,,,,,,,,,0.17191386
,,0.21289316,116.015625,,,,,,,,,0.21289316
,,0.1863899,114.84375,,,,,,,,,0.1863899
,,0.090842135,114.84375,,,,,,,,,0.090842135
,,-0.036286086,114.84375,,,,,,,,,-0.036286086
,,-0.13238935,114.84375,,,,,,,,,-0.13238935
,,-0.15651573,114.84375,,,,,,,,,-0.15651573
,,-0.108677685,114.84375,,,,,,,,,-0.108677685
,,-0.000850663,114.84375,,,,,,,,,-0.000850663
,,0.1183403,114.84375,,,,,,,,,0.1183403
,,0.14137523,114.84375,,,,,,,,,0.14137523
,,0.028712265,114.84375,,,,,,,,,0.028712265
,,-0.09710048,114.84375,,,,,,,,,-0.09710048
,,-0.10057654,114.84375,,,,,,,,,-0.10057654
,,-0.004980981,114.84375,,,,,,,,,-0.004980981
,,0.0758013,114.84375,,,,,,,,,0.0758013
,,0.10109265,114.84375,,,,,,,,,0.10109265
,,0.10835542,70.3125,,,,,,,,,0.10835542
,,0.11324244,70.3125,,,,,,,,,0.11324244
,,0.094877735,70.3125,,,,,,,,,0.094877735
,,0.056106173,70.3125,,,,,,,,,0.056106173
,,0.031294018,70.3125,,,,,,,,,0.031294018
,,0.03378272,70.3125,,,,,,,,,0.03378272
,,0.042999476,70.3125,,,,,,,,,0.042999476
,,0.043388173,70.3125,,,,,,,,,0.043388173
,,0.027120367,70.3125,,,,,,,,,0.027120367
,,-0.041540787,70.3125,,,,,,,,,-0.041540787
,,-0.18996134,70.3125,,,,,,,,,-0.18996134
,,-0.32323828,70.3125,,,,,,,,,-0.32323828
,,-0.247313,70.3125,,,,,,,,,-0.247313
,,0.08152269,70.3125,,,,,,,,,0.08152269
,,0.4217044,70.3125,,,,,,,,,0.4217044
,,0.47732502,70.3125,,,,,,,,,0.47732502
,,0.16378248,70.3125,,,,,,,,,0.16378248
,,-0.37116915,70.3125,,,,,,,,,-0.37116915
,,,70.3125,,,,,,,,,-0.37116915
,,,70.3125,,,,,,,,,-0.37116915
,,-0.41623908,70.3125,,,,,,,,,-0.41623908
,,0.14802623,70.3125,,,,,,,,,0.14802623
,,0.47704256,70.3125,,,,,,,,,0.47704256
,,0.46025658,70.3125,,,,,,,,,0.46025658
,,0.2631377,70.3125,,,,,,,,,0.2631377
,,0.13357149,70.3125,,,,,,,,,0.13357149
,,0.21149129,70.3125,,,,,,,,,0.21149129
,,0.418614,70.3125,,,,,,,,,0.418614
,,0.5046842,70.3125,,,,,,,,,0.5046842
,,0.2929569,70.3125,,,,,,,,,0.2929569
,,-0.107957065,70.3125,,,,,,,,,-0.107957065
,,-0.4067046,71.484375,,,,,,,,,-0.4067046
,,-0.43169758,71.484375,,,,,,,,,-0.43169758
,,-0.26525643,71.484375,,,,,,,,,-0.26525643
,,-0.09888595,71.484375,,,,,,,,,-0.09888595
,,-0.039048146,110.15625,,,,,,,,,-0.039048146
,,-0.06472875,110.15625,,,,,,,,,-0.06472875
,,-0.10558432,110.15625,,,,,,,,,-0.10558432
,,-0.10687319,110.15625,,,,,,,,,-0.10687319
,,-0.03363946,110.15625,,,,,,,,,-0.03363946
,,0.11450191,110.15625,,,,,,,,,0.11450191
,,0.25325525,110.15625,,,,,,,,,0.25325525
,,0.24178135,110.15625,,,,,,,,,0.24178135
,,0.035153754,110.15625,,,,,,,,,0.035153754
,,-0.21149576,110.15625,,,,,,,,,-0.21149576
,,-0.27426848,110.15625,,,,,,,,,-0.27426848
,,-0.11939806,110.15625,,,,,,,,,-0.11939806
,,0.053082272,110.15625,,,,,,,,,0.053082272
,,0.0651864,110.15625,,,,,,,,,0.0651864
,,-0.025302485,110.15625,,,,,,,,,-0.025302485
,,-0.029066227,110.15625,,,,,,,,,-0.029066227
,,0.11082616,110.15625,,,,,,,,,0.11082616
,,0.2456588,110.15625,,,,,,,,,0.2456588
,,0.21760823,110.15625,,,,,,,,,0.21760823
,,0.052453175,110.15625,,,,,,,,,0.052453175
,,-0.086815,110.15625,,,,,,,,,-0.086815
,,-0.09526879,110.15625,,,,,,,,,-0.09526879
,,-0.029632479,110.15625,,,,,,,,,-0.029632479
,,-0.022950824,110.15625,,,,,,,,,-0.022950824
,,-0.11229265,87.890625,,,,,,,,,-0.11229265
,,-0.17923622,87.890625,,,,,,,,,-0.17923622
,,-0.104722664,87.890625,,,,,,,,,-0.104722664
,,0.04668121,87.890625,,,,,,,,,0.04668121
,,0.08507298,87.890625,,,,,,,,,0.08507298
,,-0.05514291,87.890625,,,,,,,,,-0.05514291
,,-0.21115068,87.890625,,,,,,,,,-0.21115068
,,-0.17727666,87.890625,,,,,,,,,-0.17727666
,,0.06952505,87.890625,,,,,,,,,0.06952505
,,0.35875282,87.890625,,,,,,,,,0.35875282
,,0.48899412,87.890625,,,,,,,,,0.48899412
,,0.40350392,87.890625,,,,,,,,,0.40350392
,,0.23538205,87.890625,,,,,,,,,0.23538205
,,0.14117351,87.890625,,,,,,,,,0.14117351
,,0.09011841,87.890625,,,,,,,,,0.09011841
,,-0.087999016,87.890625,,,,,,,,,-0.087999016
,,-0.42234904,87.890625,,,,,,,,,-0.42234904
,,-0.6832673,87.890625,,,,,,,,,-0.6832673
,,-0.6275313,87.890625,,,,,,,,,-0.6275313
,,-0.28970483,87.890625,,,,,,,,,-0.28970483
,,0.066042274,87.890625,,,,,,,,,0.066042274
,,0.21210659,87.890625,,,,,,,,,0.21210659
,,0.09591916,87.890625,,,,,,,,,0.09591916
,,-0.124583244,87.890625,,,,,,,,,-0.124583244
,,-0.14291307,87.890625,,,,,,,,,-0.14291307
,,0.15429506,87.890625,,,,,,,,,0.15429506
,,0.4616392,87.890625,,,,,,,,,0.4616392
,,0.417224,87.890625,,,,,,,,,0.417224
,,0.06714514,87.890625,,,,,,,,,0.06714514
,,-0.21014948,87.890625,,,,,,,,,-0.21014948
,,-0.14790888,87.890625,,,,,,,,,-0.14790888
,,0.14416824,87.890625,,,,,,,,,0.14416824
,,0.3282252,87.890625,,,,,,,,,0.3282252
,,0.19285116,87.890625,,,,,,,,,0.19285116
,,-0.13562661,87.890625,,,,,,,,,-0.13562661
,,-0.3414529,87.890625,,,,,,,,,-0.3414529
,,-0.2754649,87.890625,,,,,,,,,-0.2754649
,,-0.06831309,87.890625,,,,,,,,,-0.06831309
,,0.08151302,87.890625,,,,,,,,,0.08151302
,,0.104416355,87.890625,,,,,,,,,0.104416355
,,0.07105733,87.890625,,,,,,,,,0.07105733
,,0.067433625,87.890625,,,,,,,,,0.067433625
,,0.091580436,87.890625,,,,,,,,,0.091580436
,,0.1125243,87.890625,,,,,,,,,0.1125243
,,0.118773915,87.890625,,,,,,,,,0.118773915
,,0.042373687,87.890625,,,,,,,,,0.042373687
,,-0.1642309,86.71875,,,,,,,,,-0.1642309
,,-0.34704316,86.71875,,,,,,,,,-0.34704316
,,-0.28594172,86.71875,,,,,,,,,-0.28594172
,,-0.019978777,86.71875,,,,,,,,,-0.019978777
,,0.15716292,86.71875,,,,,,,,,0.15716292
,,0.07866006,86.71875,,,,,,,,,0.07866006
,,-0.08084455,86.71875,,,,,,,,,-0.08084455
,,-0.09473825,86.71875,,,,,,,,,-0.09473825
,,-0.005345404,86.71875,,,,,,,,,-0.005345404
,,0.016942546,86.71875,,,,,,,,,0.016942546
,,-0.034045696,86.71875,,,,,,,,,-0.034045696
,,-0.033141717,108.984375,,,,,,,,,-0.033141717
,,0.077559054,108.984375,,,,,,,,,0.077559054
,,0.2419608,108.984375,,,,,,,,,0.2419608
,,0.2881183,108.984375,,,,,,,,,0.2881183
,,0.041607566,108.984375,,,,,,,,,0.041607566
,,-0.3325566,108.984375,,,,,,,,,-0.3325566
,,-0.38618582,108.984375,,,,,,,,,-0.38618582
,,0.00376299,108.984375,,,,,,,,,0.00376299
,,0.45844585,108.984375,,,,,,,,,0.45844585
,,0.6111144,108.984375,,,,,,,,,0.6111144
,,0.44100058,108.984375,,,,,,,,,0.44100058
,,0.11370808,108.984375,,,,,,,,,0.11370808
,,-0.18857434,108.984375,,,,,,,,,-0.18857434
,,-0.308855,108.984375,,,,,,,,,-0.308855
,,-0.26012963,108.984375,,,,,,,,,-0.26012963
,,-0.26263487,108.984375,,,,,,,,,-0.26263487
,,-0.4325223,108.984375,,,,,,,,,-0.4325223
,,-0.5932466,108.984375,,,,,,,,,-0.5932466
,,-0.53372705,108.984375,,,,,,,,,-0.53372705
,,-0.25852716,108.984375,,,,,,,,,-0.25852716
,,0.09483522,108.984375,,,,,,,,,0.09483522
,,0.40999943,108.984375,,,,,,,,,0.40999943
,,0.5996358,108.984375,,,,,,,,,0.5996358
,,0.60686624,108.984375,,,,,,,,,0.60686624
,,0.4491629,108.984375,,,,,,,,,0.4491629
,,0.20023757,108.984375,,,,,,,,,0.20023757
,,-0.03914696,108.984375,,,,,,,,,-0.03914696
,,-0.17769362,108.984375,,,,,,,,,-0.17769362
,,-0.20407307,108.984375,,,,,,,,,-0.20407307
,,-0.15447819,108.984375,,,,,,,,,-0.15447819
,,-0.04034102,108.984375,,,,,,,,,-0.04034102
,,0.08939573,108.984375,,,,,,,,,0.08939573
,,0.12521806,108.984375,,,,,,,,,0.12521806
,,0.015797004,108.984375,,,,,,,,,0.015797004
,,-0.142937,108.984375,,,,,,,,,-0.142937
,,-0.15354973,86.71875,,,,,,,,,-0.15354973
,,0.048533373,86.71875,,,,,,,,,0.048533373
,,0.272753,86.71875,,,,,,,,,0.272753
,,0.2974671,86.71875,,,,,,,,,0.2974671
,,0.010254085,86.71875,,,,,,,,,0.010254085
,,-0.53830343,86.71875,,,,,,,,,-0.53830343
,,,86.71875,,,,,,,,,-0.53830343
,,,86.71875,,,,,,,,,-0.53830343
,,-0.032767415,86.71875,,,,,,,,,-0.032767415
,,0.7037041,86.71875,,,,,,,,,0.7037041
,,,86.71875,,,,,,,,,0.7037041
,,0.41055977,86.71875,,,,,,,,,0.41055977
,,-0.003760964,86.71875,,,,,,,,,-0.003760964
,,-0.04475622,86.71875,,,,,,,,,-0.04475622
,,0.090131015,86.71875,,,,,,,,,0.090131015
,,0.058548033,86.71875,,,,,,,,,0.058548033
,,-0.09643566,86.71875,,,,,,,,,-0.09643566
,,-0.096057296,86.71875,,,,,,,,,-0.096057296
,,0.07988729,86.71875,,,,,,,,,0.07988729
,,0.1960474,86.71875,,,,,,,,,0.1960474
,,0.16165334,86.71875,,,,,,,,,0.16165334
,,0.08714318,86.71875,,,,,,,,,0.08714318
,,0.002225936,86.71875,,,,,,,,,0.002225936
,,-0.1694037,86.71875,,,,,,,,,-0.1694037
,,-0.3448677,86.71875,,,,,,,,,-0.3448677
,,-0.2818127,86.71875,,,,,,,,,-0.2818127
,,-0.020037351,86.71875,,,,,,,,,-0.020037351
,,0.017677955,86.71875,,,,,,,,,0.017677955
,,-0.3448738,86.71875,,,,,,,,,-0.3448738
,,,86.71875,,,,,,,,,-0.3448738
,,,86.71875,,,,,,,,,-0.3448738
,,-0.69239193,86.71875,,,,,,,,,-0.69239193
,,0.01580143,86.71875,,,,,,,,,0.01580143
,,,86.71875,,,,,,,,,0.01580143
,,,86.71875,,,,,,,,,0.01580143
,,,86.71875,,,,,,,,,0.01580143
,,0.7082433,86.71875,,,,,,,,,0.7082433
,,0.41560942,86.71875,,,,,,,,,0.41560942
,,0.25864017,107.8125,,,,,,,,,0.25864017
,,0.0628463,107.8125,,,,,,,,,0.0628463
,,-0.10418773,107.8125,,,,,,,,,-0.10418773
,,-0.15543783,107.8125,,,,,,,,,-0.15543783
,,-0.23024774,107.8125,,,,,,,,,-0.23024774
,,-0.40615606,107.8125,,,,,,,,,-0.40615606
,,-0.5329647,107.8125,,,,,,,,,-0.5329647
,,-0.50874627,107.8125,,,,,,,,,-0.50874627
,,-0.43429014,107.8125,,,,,,,,,-0.43429014
,,-0.40737695,107.8125,,,,,,,,,-0.40737695
,,-0.33099577,107.8125,,,,,,,,,-0.33099577
,,-0.06314862,107.8125,,,,,,,,,-0.06314862
,,0.27577627,107.8125,,,,,,,,,0.27577627
,,0.36192393,107.8125,,,,,,,,,0.36192393
,,0.12086657,107.8125,,,,,,,,,0.12086657
,,-0.11012286,107.8125,,,,,,,,,-0.11012286
,,-0.014251024,107.8125,,,,,,,,,-0.014251024
,,0.29040852,107.8125,,,,,,,,,0.29040852
,,0.41519755,107.8125,,,,,,,,,0.41519755
,,0.185085,107.8125,,,,,,,,,0.185085
,,-0.17793855,106.640625,,,,,,,,,-0.17793855
,,-0.32224196,106.640625,,,,,,,,,-0.32224196
,,-0.10111669,106.640625,,,,,,,,,-0.10111669
,,0.32329187,106.640625,,,,,,,,,0.32329187
,,0.6225002,106.640625,,,,,,,,,0.6225002
,,0.566159,70.3125,,,,,,,,,0.566159
,,0.18456984,70.3125,,,,,,,,,0.18456984
,,-0.2920965,70.3125,,,,,,,,,-0.2920965
,,-0.62475085,70.3125,,,,,,,,,-0.62475085
,,-0.684363,70.3125,,,,,,,,,-0.684363
,,-0.44237453,70.3125,,,,,,,,,-0.44237453
,,-0.01040411,70.3125,,,,,,,,,-0.01040411
,,0.3187363,70.3125,,,,,,,,,0.3187363
,,0.30429095,70.3125,,,,,,,,,0.30429095
,,0.03434232,70.3125,,,,,,,,,0.03434232
,,-0.20313989,70.3125,,,,,,,,,-0.20313989
,,-0.2311353,70.3125,,,,,,,,,-0.2311353
,,-0.072983876,70.3125,,,,,,,,,-0.072983876
,,0.119901106,70.3125,,,,,,,,,0.119901106
,,0.18780042,70.3125,,,,,,,,,0.18780042
,,0.089616746,70.3125,,,,,,,,,0.089616746
,,-0.084581584,70.3125,,,,,,,,,-0.084581584
,,-0.21671982,70.3125,,,,,,,,,-0.21671982
,,-0.23053317,70.3125,,,,,,,,,-0.23053317
,,-0.08977687,70.3125,,,,,,,,,-0.08977687
,,0.16640013,70.3125,,,,,,,,,0.16640013
,,0.3939856,70.3125,,,,,,,,,0.3939856
,,0.462319,70.3125,,,,,,,,,0.462319
,,0.374406,60.9375,,,,,,,,,0.374406
,,0.21454313,60.9375,,,,,,,,,0.21454313
,,0.0643087,60.9375,,,,,,,,,0.0643087
,,-0.023791105,60.9375,,,,,,,,,-0.023791105
,,-0.0665538,60.9375,,,,,,,,,-0.0665538
,,-0.12854493,60.9375,,,,,,,,,-0.12854493
,,-0.21224949,60.9375,,,,,,,,,-0.21224949
,,-0.26476464,60.9375,,,,,,,,,-0.26476464
,,-0.28504694,60.9375,,,,,,,,,-0.28504694
,,-0.29210964,60.9375,,,,,,,,,-0.29210964
,,-0.24795519,60.9375,,,,,,,,,-0.24795519
,,-0.13674772,60.9375,,,,,,,,,-0.13674772
,,-0.03787613,60.9375,,,,,,,,,-0.03787613
,,-0.011790305,60.9375,,,,,,,,,-0.011790305
,,0.028351128,60.9375,,,,,,,,,0.028351128
,,0.19361138,94.921875,,,,,,,,,0.19361138
,,0.40801847,96.09375,,,,,,,,,0.40801847
,,0.4946056,96.09375,,,,,,,,,0.4946056
,,0.37838268,96.09375,,,,,,,,,0.37838268
,,0.07606214,96.09375,,,,,,,,,0.07606214
,,-0.30560976,96.09375,,,,,,,,,-0.30560976
,,-0.49738652,96.09375,,,,,,,,,-0.49738652
,,-0.28746122,96.09375,,,,,,,,,-0.28746122
,,0.1276841,96.09375,,,,,,,,,0.1276841
,,0.31211567,96.09375,,,,,,,,,0.31211567
,,0.14482503,96.09375,,,,,,,,,0.14482503
,,-0.0798215,96.09375,,,,,,,,,-0.0798215
,,-0.11619721,96.09375,,,,,,,,,-0.11619721
,,-0.05035732,96.09375,,,,,,,,,-0.05035732
,,-0.057284866,96.09375,,,,,,,,,-0.057284866
,,-0.10676247,96.09375,,,,,,,,,-0.10676247
,,-0.05348873,96.09375,,,,,,,,,-0.05348873
,,0.054838657,96.09375,,,,,,,,,0.054838657
,,-0.025295831,96.09375,,,,,,,,,-0.025295831
,,-0.30401993,96.09375,,,,,,,,,-0.30401993
,,-0.39671874,96.09375,,,,,,,,,-0.39671874
,,-0.04751736,96.09375,,,,,,,,,-0.04751736
,,0.444754,96.09375,,,,,,,,,0.444754
,,0.60252297,96.09375,,,,,,,,,0.60252297
,,0.37354195,96.09375,,,,,,,,,0.37354195
,,0.09351057,96.09375,,,,,,,,,0.09351057
,,-0.057884395,96.09375,,,,,,,,,-0.057884395
,,-0.23361783,96.09375,,,,,,,,,-0.23361783
,,-0.4680815,96.09375,,,,,,,,,-0.4680815
,,-0.45100516,96.09375,,,,,,,,,-0.45100516
,,-0.015388221,96.09375,,,,,,,,,-0.015388221
,,0.49042058,96.09375,,,,,,,,,0.49042058
,,0.6036774,96.09375,,,,,,,,,0.6036774
,,0.27993482,96.09375,,,,,,,,,0.27993482
,,-0.14781132,96.09375,,,,,,,,,-0.14781132
,,-0.3614222,96.09375,,,,,,,,,-0.3614222
,,-0.31612235,96.09375,,,,,,,,,-0.31612235
,,-0.17602372,96.09375,,,,,,,,,-0.17602372
,,-0.08190426,96.09375,,,,,,,,,-0.08190426
,,-0.045247257,96.09375,,,,,,,,,-0.045247257
,,-0.010506123,96.09375,,,,,,,,,-0.010506123
,,0.044680968,96.09375,,,,,,,,,0.044680968
,,0.087364115,96.09375,,,,,,,,,0.087364115
,,0.11251737,96.09375,,,,,,,,,0.11251737
,,0.1608797,96.09375,,,,,,,,,0.1608797
,,0.2163654,96.09375,,,,,,,,,0.2163654
,,0.18872887,96.09375,,,,,,,,,0.18872887
,,0.032731473,96.09375,,,,,,,,,0.032731473
,,-0.17889568,96.09375,,,,,,,,,-0.17889568
,,-0.324955,96.09375,,,,,,,,,-0.324955
,,-0.33166668,96.09375,,,,,,,,,-0.33166668
,,-0.19398795,96.09375,,,,,,,,,-0.19398795
,,0.015380651,96.09375,,,,,,,,,0.015380651
,,0.16694763,96.09375,,,,,,,,,0.16694763
,,0.20189248,96.09375,,,,,,,,,0.20189248
,,0.19820231,96.09375,,,,,,,,,0.19820231
,,0.22030266,96.09375,,,,,,,,,0.22030266
,,0.19296736,96.09375,,,,,,,,,0.19296736
,,0.041145205,96.09375,,,,,,,,,0.041145205
,,-0.14161214,97.265625,,,,,,,,,-0.14161214
,,-0.20535599,97.265625,,,,,,,,,-0.20535599
,,-0.15157169,97.265625,,,,,,,,,-0.15157169
,,-0.09626037,97.265625,,,,,,,,,-0.09626037
,,-0.097147524,97.265625,,,,,,,,,-0.097147524
,,-0.108564146,97.265625,,,,,,,,,-0.108564146
,,-0.040932618,97.265625,,,,,,,,,-0.040932618
,,0.097487286,97.265625,,,,,,,,,0.097487286
,,0.12771447,97.265625,,,,,,,,,0.12771447
,,-0.019087046,97.265625,,,,,,,,,-0.019087046
,,-0.11190115,97.265625,,,,,,,,,-0.11190115
,,0.022227809,97.265625,,,,,,,,,0.022227809
,,0.22358918,97.265625,,,,,,,,,0.22358918
,,0.26556244,97.265625,,,,,,,,,0.26556244
,,0.16271067,97.265625,,,,,,,,,0.16271067
,,0.08786033,97.265625,,,,,,,,,0.08786033
,,0.07848796,97.265625,,,,,,,,,0.07848796
,,-0.013334453,97.265625,,,,,,,,,-0.013334453
,,-0.24873027,97.265625,,,,,,,,,-0.24873027
,,-0.4489985,97.265625,,,,,,,,,-0.4489985
,,-0.40768927,97.265625,,,,,,,,,-0.40768927
,,-0.15275785,97.265625,,,,,,,,,-0.15275785
,,0.10273063,97.265625,,,,,,,,,0.10273063
,,0.21487325,97.265625,,,,,,,,,0.21487325
,,0.21009883,97.265625,,,,,,,,,0.21009883
,,0.16590354,97.265625,,,,,,,,,0.16590354
,,0.104121655,97.265625,,,,,,,,,0.104121655
,,0.01886496,97.265625,,,,,,,,,0.01886496
,,-0.07142484,97.265625,,,,,,,,,-0.07142484
,,-0.13186991,97.265625,,,,,,,,,-0.13186991
,,-0.13278121,97.265625,,,,,,,,,-0.13278121
,,-0.056839645,97.265625,,,,,,,,,-0.056839645
,,0.08561827,97.265625,,,,,,,,,0.08561827
,,0.23105441,97.265625,,,,,,,,,0.23105441
,,0.27990735,97.265625,,,,,,,,,0.27990735
,,0.19259357,97.265625,,,,,,,,,0.19259357
,,0.054793447,97.265625,,,,,,,,,0.054793447
,,-0.011253655,97.265625,,,,,,,,,-0.011253655
