outGlobalCount,outPhase,outBreathWfm,outHeartWfm,outHeartRate_FFT,outBreathRate_FFT,outBreathRate_Peak,outHeartRate_Peak,outConfidenceMetricHeart,outConfidenceMetricBreath,outEnergyBreath,outEnergyHeart
,,-0.04842283,69.140625,,,,,,,,
,,0.063522786,69.140625,,,,,,,,
,,0.11162984,69.140625,,,,,,,,
,,0.22472742,69.140625,,,,,,,,
,,0.34091696,69.140625,,,,,,,,
,,0.19097,69.140625,,,,,,,,
,,-0.17049791,69.140625,,,,,,,,
,,-0.33876282,69.140625,,,,,,,,
,,-0.14343058,69.140625,,,,,,,,
,,0.15772167,69.140625,,,,,,,,
,,0.24754798,69.140625,,,,,,,,
,,0.07911929,69.140625,,,,,,,,
,,-0.14814784,70.3125,,,,,,,,
,,-0.22691442,70.3125,,,,,,,,
,,-0.12832314,71.484375,,,,,,,,
,,0.0074039623,71.484375,,,,,,,,
,,0.040854767,71.484375,,,,,,,,
,,-0.007740833,71.484375,,,,,,,,
,,-0.004610367,71.484375,,,,,,,,
,,0.085307285,71.484375,,,,,,,,
,,0.13554353,71.484375,,,,,,,,
,,0.06289855,71.484375,,,,,,,,
,,-0.067662485,71.484375,,,,,,,,
,,-0.21328494,71.484375,,,,,,,,
,,-0.32953432,71.484375,,,,,,,,
,,-0.1777833,71.484375,,,,,,,,
,,0.3492726,72.65625,,,,,,,,
,,,72.65625,,,,,,,,
,,,72.65625,,,,,,,,
,,0.13534999,72.65625,,,,,,,,
,,-0.42048913,72.65625,,,,,,,,
,,,72.65625,,,,,,,,
,,-0.34357253,72.65625,,,,,,,,
,,-0.087629855,72.65625,,,,,,,,
,,0.014050266,72.65625,,,,,,,,
,,-0.019673716,72.65625,,,,,,,,
,,-0.087016225,72.65625,,,,,,,,
,,-0.13374767,72.65625,,,,,,,,
,,-0.14613193,72.65625,,,,,,,,
,,-0.10183264,72.65625,,,,,,,,
,,0.009511262,72.65625,,,,,,,,
,,0.14108504,72.65625,,,,,,,,
,,0.20331006,72.65625,,,,,,,,
,,0.1411416,72.65625,,,,,,,,
,,3.3333898e-05,72.65625,,,,,,,,
,,-0.10443338,72.65625,,,,,,,,
,,-0.09296854,72.65625,,,,,,,,
,,0.012212992,72.65625,,,,,,,,
,,0.119143665,72.65625,,,,,,,,
,,0.14356607,72.65625,,,,,,,,
,,0.07625702,71.484375,,,,,,,,
,,0.0024421401,71.484375,,,,,,,,
,,0.030159064,71.484375,,,,,,,,
,,0.15872572,71.484375,,,,,,,,
,,0.24498904,71.484375,,,,,,,,
,,0.158223,71.484375,,,,,,,,
,,-0.061291933,71.484375,,,,,,,,
,,-0.25164148,71.484375,,,,,,,,
,,-0.2994334,71.484375,,,,,,,,
,,-0.2251524,71.484375,,,,,,,,
,,-0.12990262,71.484375,,,,,,,,
,,-0.08561378,71.484375,,,,,,,,
,,-0.0732362,71.484375,,,,,,,,
,,-0.014480308,71.484375,,,,,,,,
,,0.12524627,71.484375,,,,,,,,
,,0.2614281,71.484375,,,,,,,,
,,0.2621026,71.484375,,,,,,,,
,,0.10458532,71.484375,,,,,,,,
,,-0.09177457,71.484375,,,,,,,,
,,-0.1981612,71.484375,,,,,,,,
,,-0.18753815,71.484375,,,,,,,,
,,-0.106382534,65.625,,,,,,,,
,,-0.0064543635,65.625,,,,,,,,
,,0.068388715,65.625,,,,,,,,
,,0.084105864,65.625,,,,,,,,
,,0.050433755,65.625,,,,,,,,
,,0.033449266,65.625,,,,,,,,
,,0.08341117,65.625,,,,,,,,
,,0.16198021,65.625,,,,,,,,
,,0.20328717,65.625,,,,,,,,
,,0.18144059,65.625,,,,,,,,
,,0.055913836,65.625,,,,,,,,
,,-0.196046,65.625,,,,,,,,
,,-0.42858455,65.625,,,,,,,,
,,-0.35472894,65.625,,,,,,,,
,,0.08968231,65.625,,,,,,,,
,,,65.625,,,,,,,,
,,0.28747115,65.625,,,,,,,,
,,-0.3399226,65.625,,,,,,,,
,,,65.625,,,,,,,,
,,,65.625,,,,,,,,
,,0.059088826,65.625,,,,,,,,
,,0.3377819,65.625,,,,,,,,
,,0.23765486,65.625,,,,,,,,
,,0.16663918,65.625,,,,,,,,
,,0.23682474,65.625,,,,,,,,
,,0.25139758,65.625,,,,,,,,
,,0.20488393,65.625,,,,,,,,
,,0.22338028,65.625,,,,,,,,
,,0.2166415,65.625,,,,,,,,
,,0.0014486611,70.3125,,,,,,,,
,,-0.3418502,70.3125,,,,,,,,
,,,70.3125,,,,,,,,
,,-0.38810536,70.3125,,,,,,,,
,,-0.119075045,70.3125,,,,,,,,
,,0.0634543,70.3125,,,,,,,,
,,0.12429574,70.3125,,,,,,,,
,,0.19087815,70.3125,,,,,,,,
,,0.33689058,70.3125,,,,,,,,
,,,70.3125,,,,,,,,
,,0.40021002,70.3125,,,,,,,,
,,0.13487145,70.3125,,,,,,,,
,,-0.17252696,70.3125,,,,,,,,
,,-0.34105408,70.3125,,,,,,,,
,,-0.3445462,71.484375,,,,,,,,
,,-0.31278622,71.484375,,,,,,,,
,,-0.37118742,71.484375,,,,,,,,
,,,71.484375,,,,,,,,
,,-0.33554325,71.484375,,,,,,,,
,,0.020415783,71.484375,,,,,,,,
,,0.2905606,71.484375,,,,,,,,
,,0.15917552,71.484375,,,,,,,,
,,-0.18453145,71.484375,,,,,,,,
,,-0.14847994,71.484375,,,,,,,,
,,0.43998173,71.484375,,,,,,,,
,,,71.484375,,,,,,,,
,,,71.484375,,,,,,,,
,,-0.3881027,71.484375,,,,,,,,
,,,71.484375,,,,,,,,
,,,71.484375,,,,,,,,
,,0.33604735,71.484375,,,,,,,,
,,,71.484375,,,,,,,,
,,,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,-0.12724078,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,-0.42537874,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,-0.34936804,80.859375,,,,,,,,
,,0.13683176,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,,80.859375,,,,,,,,
,,0.42678475,80.859375,,,,,,,,
,,0.38836712,91.40625,,,,,,,,
,,0.42244926,91.40625,,,,,,,,
,,0.37769297,91.40625,,,,,,,,
,,0.19295248,91.40625,,,,,,,,
,,-0.037527233,91.40625,,,,,,,,
,,-0.18568426,91.40625,,,,,,,,
,,-0.23184755,91.40625,,,,,,,,
,,-0.25028878,91.40625,,,,,,,,
,,-0.26618072,91.40625,,,,,,,,
,,-0.21821615,91.40625,,,,,,,,
,,-0.07497626,91.40625,,,,,,,,
,,0.11701801,91.40625,,,,,,,,
,,0.29449105,91.40625,,,,,,,,
,,0.40128353,91.40625,,,,,,,,
,,0.3751612,91.40625,,,,,,,,
,,0.17186761,91.40625,,,,,,,,
,,-0.1562661,91.40625,,,,,,,,
,,-0.4297014,91.40625,,,,,,,,
,,,91.40625,,,,,,,,
,,-0.42753667,91.40625,,,,,,,,
,,-0.33078104,91.40625,,,,,,,,
,,-0.22588116,91.40625,,,,,,,,
,,-0.070260525,91.40625,,,,,,,,
,,0.09537864,91.40625,,,,,,,,
,,0.19293272,91.40625,,,,,,,,
,,0.2268879,92.578125,,,,,,,,
,,0.2524459,92.578125,,,,,,,,
,,0.26940048,92.578125,,,,,,,,
,,0.24609125,92.578125,,,,,,,,
,,0.21175969,92.578125,,,,,,,,
,,0.2137759,92.578125,,,,,,,,
,,0.1972217,92.578125,,,,,,,,
,,0.0673376,92.578125,,,,,,,,
,,-0.1323244,92.578125,,,,,,,,
,,-0.25690836,92.578125,,,,,,,,
,,-0.24434668,92.578125,,,,,,,,
,,-0.14866234,92.578125,,,,,,,,
,,-0.05238504,92.578125,,,,,,,,
,,-0.0047877636,92.578125,,,,,,,,
,,-0.008521032,92.578125,,,,,,,,
,,-0.053971432,92.578125,,,,,,,,
,,-0.13335836,92.578125,,,,,,,,
,,-0.19168201,92.578125,,,,,,,,
,,-0.14606427,92.578125,,,,,,,,
,,-0.0012493283,91.40625,,,,,,,,
,,0.13287072,91.40625,,,,,,,,
,,0.17916057,91.40625,,,,,,,,
,,0.17443773,91.40625,,,,,,,,
,,0.15745682,91.40625,,,,,,,,
,,0.07619258,91.40625,,,,,,,,
,,-0.08685522,91.40625,,,,,,,,
,,-0.18757771,91.40625,,,,,,,,
,,-0.057575732,91.40625,,,,,,,,
,,0.24501278,91.40625,,,,,,,,
,,0.44020647,91.40625,,,,,,,,
,,0.3266402,91.40625,,,,,,,,
,,-0.00693357,91.40625,,,,,,,,
,,-0.3128372,91.40625,,,,,,,,
,,-0.4366532,91.40625,,,,,,,,
,,-0.3903919,91.40625,,,,,,,,
,,-0.26280373,91.40625,,,,,,,,
,,-0.13396932,91.40625,,,,,,,,
,,-0.05256346,91.40625,,,,,,,,
,,-0.014396071,91.40625,,,,,,,,
,,0.06708345,91.40625,,,,,,,,
,,0.26833946,91.40625,,,,,,,,
,,,91.40625,,,,,,,,
,,,91.40625,,,,,,,,
,,0.12577763,91.40625,,,,,,,,
,,-0.2656276,91.40625,,,,,,,,
,,-0.4074866,91.40625,,,,,,,,
,,-0.2493822,91.40625,,,,,,,,
,,-0.025178984,91.40625,,,,,,,,
,,0.050690636,91.40625,,,,,,,,
,,0.0111845285,91.40625,,,,,,,,
,,0.020173147,91.40625,,,,,,,,
,,0.1416137,91.40625,,,,,,,,
,,0.25364846,91.40625,,,,,,,,
,,0.17577758,91.40625,,,,,,,,
,,-0.046707213,91.40625,,,,,,,,
,,-0.14811802,91.40625,,,,,,,,
,,-0.05531609,91.40625,,,,,,,,
,,0.017649587,91.40625,,,,,,,,
,,-0.046647415,91.40625,,,,,,,,
,,-0.10572817,91.40625,,,,,,,,
,,-0.019121561,91.40625,,,,,,,,
,,0.13914177,91.40625,,,,,,,,
,,0.21352236,91.40625,,,,,,,,
,,0.16823658,91.40625,,,,,,,,
,,0.055759907,91.40625,,,,,,,,
,,-0.105088145,91.40625,,,,,,,,
,,-0.31160557,91.40625,,,,,,,,
,,,91.40625,,,,,,,,
,,-0.43856454,91.40625,,,,,,,,
,,-0.21046421,91.40625,,,,,,,,
,,0.052877516,91.40625,,,,,,,,
,,0.21477458,91.40625,,,,,,,,
,,0.261333,91.40625,,,,,,,,
,,0.25803873,91.40625,,,,,,,,
,,0.28637195,91.40625,,,,,,,,
,,0.33286685,91.40625,,,,,,,,
,,0.24928746,91.40625,,,,,,,,
,,-0.043461442,91.40625,,,,,,,,
,,-0.35780025,91.40625,,,,,,,,
,,-0.41495284,91.40625,,,,,,,,
,,-0.19251442,91.40625,,,,,,,,
,,0.0753618,91.40625,,,,,,,,
,,0.21024138,91.40625,,,,,,,,
,,0.22152406,91.40625,,,,,,,,
,,0.17379531,91.40625,,,,,,,,
,,0.098361805,91.40625,,,,,,,,
,,0.012496248,91.40625,,,,,,,,
,,-0.07582709,91.40625,,,,,,,,
,,-0.16142622,91.40625,,,,,,,,
,,-0.21160178,91.40625,,,,,,,,
,,-0.16930597,91.40625,,,,,,,,
,,-0.019404337,91.40625,,,,,,,,
,,0.13519222,91.40625,,,,,,,,
,,0.13291296,91.40625,,,,,,,,
,,-0.04215339,91.40625,,,,,,,,
,,-0.20657301,91.40625,,,,,,,,
,,-0.22135158,91.40625,,,,,,,,
,,-0.16133921,91.40625,,,,,,,,
,,-0.11796211,91.40625,,,,,,,,
,,-0.003424555,91.40625,,,,,,,,
,,0.2635134,91.40625,,,,,,,,
,,,91.40625,,,,,,,,
,,,91.40625,,,,,,,,
,,0.24530369,91.40625,,,,,,,,
,,-0.10802078,91.40625,,,,,,,,
,,-0.31160715,91.40625,,,,,,,,
,,-0.3177898,91.40625,,,,,,,,
,,-0.22246471,91.40625,,,,,,,,
,,-0.12740807,91.40625,,,,,,,,
,,-0.06404123,91.40625,,,,,,,,
,,-0.034858286,91.40625,,,,,,,,
,,-0.042953998,91.40625,,,,,,,,
,,-0.04964958,91.40625,,,,,,,,
,,0.02213338,91.40625,,,,,,,,
,,0.19660644,91.40625,,,,,,,,
,,0.37064677,91.40625,,,,,,,,
,,0.3786391,91.40625,,,,,,,,
,,0.17868987,91.40625,,,,,,,,
,,-0.06667575,91.40625,,,,,,,,
,,-0.17254472,92.578125,,,,,,,,
,,-0.15777646,92.578125,,,,,,,,
,,-0.17200005,92.578125,,,,,,,,
,,-0.23458508,92.578125,,,,,,,,
,,-0.22091517,92.578125,,,,,,,,
,,-0.10048397,92.578125,,,,,,,,
,,-0.017674565,92.578125,,,,,,,,
,,-0.080646545,92.578125,,,,,,,,
,,-0.17927563,92.578125,,,,,,,,
,,-0.12926003,92.578125,,,,,,,,
,,0.06072873,92.578125,,,,,,,,
,,0.20852411,92.578125,,,,,,,,
,,0.21368322,92.578125,,,,,,,,
,,0.15811044,92.578125,,,,,,,,
,,0.1526488,92.578125,,,,,,,,
,,0.18568608,92.578125,,,,,,,,
,,0.19140369,92.578125,,,,,,,,
,,0.22180805,92.578125,,,,,,,,
,,0.35055345,92.578125,,,,,,,,
,,0.39059213,92.578125,,,,,,,,
,,0.051905155,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,-0.1869097,92.578125,,,,,,,,
,,0.22339323,92.578125,,,,,,,,
,,0.26837966,92.578125,,,,,,,,
,,0.043289185,92.578125,,,,,,,,
,,-0.16014302,92.578125,,,,,,,,
,,-0.1616885,92.578125,,,,,,,,
,,-0.047562778,92.578125,,,,,,,,
,,0.0054199696,92.578125,,,,,,,,
,,-0.0063847005,92.578125,,,,,,,,
,,0.09041783,92.578125,,,,,,,,
,,0.37952268,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,0.19637644,92.578125,,,,,,,,
,,0.0006842017,92.578125,,,,,,,,
,,-0.08340484,92.578125,,,,,,,,
,,-0.13066775,92.578125,,,,,,,,
,,-0.15552789,92.578125,,,,,,,,
,,-0.14377707,92.578125,,,,,,,,
,,-0.23105446,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,-0.14238095,92.578125,,,,,,,,
,,0.12040162,92.578125,,,,,,,,
,,0.06560004,92.578125,,,,,,,,
,,-0.044293404,92.578125,,,,,,,,
,,0.018772364,92.578125,,,,,,,,
,,0.34673977,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,0.4178083,92.578125,,,,,,,,
,,0.37561488,92.578125,,,,,,,,
,,0.27156997,92.578125,,,,,,,,
,,0.0052313805,92.578125,,,,,,,,
,,-0.40725946,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,92.578125,,,,,,,,
,,,48.046875,,,,,,,,
,,,48.046875,,,,,,,,
,,,48.046875,,,,,,,,
,,-0.17656675,48.046875,,,,,,,,
,,0.0028598309,48.046875,,,,,,,,
,,-0.087186515,48.046875,,,,,,,,
,,-0.27098435,48.046875,,,,,,,,
,,-0.22703063,48.046875,,,,,,,,
,,0.055342793,48.046875,,,,,,,,
,,0.3071556,48.046875,,,,,,,,
,,0.36891034,48.046875,,,,,,,,
,,0.32973874,48.046875,,,,,,,,
,,0.31623897,48.046875,,,,,,,,
,,0.31000134,48.046875,,,,,,,,
,,0.2281448,48.046875,,,,,,,,
,,0.108200826,48.046875,,,,,,,,
,,0.08066012,48.046875,,,,,,,,
,,0.14179163,48.046875,,,,,,,,
,,0.12781061,48.046875,,,,,,,,
,,-0.027976304,48.046875,,,,,,,,
,,-0.1723579,48.046875,,,,,,,,
,,-0.14384805,48.046875,,,,,,,,
,,0.0016071796,48.046875,,,,,,,,
,,0.07044242,55.078125,,,,,,,,
,,-0.02762875,55.078125,,,,,,,,
,,-0.18705603,55.078125,,,,,,,,
,,-0.22221288,55.078125,,,,,,,,
,,-0.07283556,55.078125,,,,,,,,
,,0.10277922,55.078125,,,,,,,,
,,0.10028012,55.078125,,,,,,,,
,,-0.07848937,55.078125,,,,,,,,
,,-0.24235749,55.078125,,,,,,,,
,,-0.2594812,55.078125,,,,,,,,
,,-0.17706898,55.078125,,,,,,,,
,,-0.09877482,55.078125,,,,,,,,
,,-0.021596193,55.078125,,,,,,,,
,,0.15844038,55.078125,,,,,,,,
,,0.42830658,55.078125,,,,,,,,
,,,55.078125,,,,,,,,
,,0.36166084,55.078125,,,,,,,,
,,0.02886346,55.078125,,,,,,,,
,,-0.16616035,55.078125,,,,,,,,
,,-0.15838483,55.078125,,,,,,,,
,,-0.08883391,55.078125,,,,,,,,
,,-0.09980017,55.078125,,,,,,,,
,,-0.19990179,55.078125,,,,,,,,
,,-0.2551022,55.078125,,,,,,,,
,,-0.13420361,55.078125,,,,,,,,
,,0.08406165,55.078125,,,,,,,,
,,0.16572335,55.078125,,,,,,,,
,,0.023512598,55.078125,,,,,,,,
,,-0.19977221,55.078125,,,,,,,,
,,-0.30772233,55.078125,,,,,,,,
,,-0.17630358,55.078125,,,,,,,,
,,0.12997556,55.078125,,,,,,,,
,,0.36131206,55.078125,,,,,,,,
,,0.383157,55.078125,,,,,,,,
,,0.27736074,55.078125,,,,,,,,
,,0.10690026,55.078125,,,,,,,,
,,-0.0945763,55.078125,,,,,,,,
,,-0.20657304,55.078125,,,,,,,,
,,-0.14873618,55.078125,,,,,,,,
,,5.9574842e-05,55.078125,,,,,,,,
,,0.09516554,55.078125,,,,,,,,
,,0.074046485,55.078125,,,,,,,,
,,-0.0008906871,55.078125,,,,,,,,
,,-0.04294452,55.078125,,,,,,,,
,,-0.050565477,55.078125,,,,,,,,
,,-0.07476214,55.078125,,,,,,,,
,,-0.12275173,53.90625,,,,,,,,
,,-0.15267661,53.90625,,,,,,,,
,,-0.13411939,53.90625,,,,,,,,
,,-0.06579688,53.90625,,,,,,,,
,,0.037462085,53.90625,,,,,,,,
,,0.13556677,53.90625,,,,,,,,
,,0.17392698,53.90625,,,,,,,,
,,0.13716923,53.90625,,,,,,,,
,,0.06784972,53.90625,,,,,,,,
,,0.01655744,53.90625,,,,,,,,
,,-0.00622306,53.90625,,,,,,,,
,,-0.020338718,53.90625,,,,,,,,
,,-0.036883883,53.90625,,,,,,,,
,,-0.047231797,53.90625,,,,,,,,
,,-0.03817543,55.078125,,,,,,,,
,,-0.008331809,55.078125,,,,,,,,
,,0.02044501,55.078125,,,,,,,,
,,0.024673756,55.078125,,,,,,,,
,,0.0077633075,55.078125,,,,,,,,
,,-0.019417368,55.078125,,,,,,,,
,,-0.04787254,55.078125,,,,,,,,
,,-0.04833366,55.078125,,,,,,,,
,,-0.0051820725,55.078125,,,,,,,,
,,0.031085245,55.078125,,,,,,,,
,,0.00011750683,55.078125,,,,,,,,
,,-0.06466933,55.078125,,,,,,,,
,,-0.0674247,55.078125,,,,,,,,
,,0.015144616,55.078125,,,,,,,,
,,0.10108044,55.078125,,,,,,,,
,,0.110966295,55.078125,,,,,,,,
,,0.059016064,55.078125,,,,,,,,
,,0.01609065,55.078125,,,,,,,,
,,0.010014169,55.078125,,,,,,,,
,,0.0077172145,55.078125,,,,,,,,
,,-0.021042451,55.078125,,,,,,,,
,,-0.07417753,55.078125,,,,,,,,
,,-0.11568344,55.078125,,,,,,,,
,,-0.07761156,55.078125,,,,,,,,
,,0.054782387,55.078125,,,,,,,,
,,0.16351885,55.078125,,,,,,,,
,,0.109795734,55.078125,,,,,,,,
,,-0.08674671,55.078125,,,,,,,,
,,-0.25706083,55.078125,,,,,,,,
,,-0.2535014,55.078125,,,,,,,,
,,-0.08491559,55.078125,,,,,,,,
,,0.092264935,55.078125,,,,,,,,
,,0.10966179,55.078125,,,,,,,,
,,-0.017610148,55.078125,,,,,,,,
,,-0.020897165,55.078125,,,,,,,,
,,0.27455023,55.078125,,,,,,,,
,,,55.078125,,,,,,,,
,,0.43998495,55.078125,,,,,,,,
,,0.052190423,55.078125,,,,,,,,
,,-0.15585387,55.078125,,,,,,,,
,,-0.04742247,55.078125,,,,,,,,
,,0.13868326,55.078125,,,,,,,,
,,0.062520444,55.078125,,,,,,,,
,,-0.41950998,55.078125,,,,,,,,
,,,55.078125,,,,,,,,
,,,55.078125,,,,,,,,
,,,55.078125,,,,,,,,
,,0.23499602,55.078125,,,,,,,,
,,,55.078125,,,,,,,,
,,,55.078125,,,,,,,,
,,0.40624782,55.078125,,,,,,,,
,,0.041378483,55.078125,,,,,,,,
,,-0.12254881,55.078125,,,,,,,,
,,0.05043041,55.078125,,,,,,,,
,,0.34919643,55.078125,,,,,,,,
,,,55.078125,,,,,,,,
,,0.27479082,55.078125,,,,,,,,
,,-0.014071852,55.078125,,,,,,,,
,,-0.17639825,55.078125,,,,,,,,
,,-0.17312357,55.078125,,,,,,,,
,,-0.1585573,55.078125,,,,,,,,
,,-0.24923304,56.25,,,,,,,,
,,-0.32544613,56.25,,,,,,,,
,,-0.21187994,56.25,,,,,,,,
,,0.0076860785,56.25,,,,,,,,
,,0.12750565,56.25,,,,,,,,
,,0.098920316,56.25,,,,,,,,
,,-0.025055498,56.25,,,,,,,,
,,-0.17351635,56.25,,,,,,,,
,,-0.21274765,56.25,,,,,,,,
,,-0.07358937,56.25,,,,,,,,
,,0.09237337,56.25,,,,,,,,
,,0.1434516,56.25,,,,,,,,
,,0.2017134,56.25,,,,,,,,
,,0.35818648,56.25,,,,,,,,
,,0.37963843,56.25,,,,,,,,
,,0.13424964,56.25,,,,,,,,
,,-0.06539047,57.421875,,,,,,,,
,,-0.02744633,57.421875,,,,,,,,
,,-0.078241214,57.421875,,,,,,,,
,,-0.3970402,57.421875,,,,,,,,
,,,57.421875,,,,,,,,
,,-0.15528321,57.421875,,,,,,,,
,,0.31557867,57.421875,,,,,,,,
,,0.29769808,57.421875,,,,,,,,
,,-0.120863155,57.421875,,,,,,,,
,,-0.40625352,57.421875,,,,,,,,
,,-0.24594903,57.421875,,,,,,,,
,,0.16214076,57.421875,,,,,,,,
,,0.363883,57.421875,,,,,,,,
,,0.1971176,57.421875,,,,,,,,
,,-0.057834826,57.421875,,,,,,,,
,,-0.098116025,57.421875,,,,,,,,
,,0.06891024,57.421875,,,,,,,,
,,0.2238363,57.421875,,,,,,,,
,,0.19147994,57.421875,,,,,,,,
,,-0.003551796,57.421875,,,,,,,,
,,-0.14655071,57.421875,,,,,,,,
,,-0.05725698,57.421875,,,,,,,,
,,0.13387795,57.421875,,,,,,,,
,,0.1270744,57.421875,,,,,,,,
,,-0.09535694,57.421875,,,,,,,,
,,-0.26444635,57.421875,,,,,,,,
,,-0.25141,57.421875,,,,,,,,
,,-0.18867983,57.421875,,,,,,,,
,,-0.15587395,57.421875,,,,,,,,
,,-0.03722003,57.421875,,,,,,,,
,,0.19697538,57.421875,,,,,,,,
,,0.3492548,57.421875,,,,,,,,
,,0.2592048,57.421875,,,,,,,,
,,0.013994932,57.421875,,,,,,,,
,,-0.15420793,57.421875,,,,,,,,
,,-0.10834226,57.421875,,,,,,,,
,,0.066279426,57.421875,,,,,,,,
,,0.17852153,57.421875,,,,,,,,
,,0.14561808,57.421875,,,,,,,,
,,0.03110516,57.421875,,,,,,,,
,,-0.084658585,57.421875,,,,,,,,
,,-0.16897151,57.421875,,,,,,,,
,,-0.20453641,57.421875,,,,,,,,
,,-0.19571668,57.421875,,,,,,,,
,,-0.16837303,57.421875,,,,,,,,
,,-0.103029,57.421875,,,,,,,,
,,0.03433186,57.421875,,,,,,,,
,,0.17774878,57.421875,,,,,,,,
,,0.21393603,57.421875,,,,,,,,
,,0.14067443,57.421875,,,,,,,,
,,0.059573915,57.421875,,,,,,,,
,,0.039905082,57.421875,,,,,,,,
,,0.06566408,57.421875,,,,,,,,
,,0.08580768,57.421875,,,,,,,,
,,0.06637933,57.421875,,,,,,,,
,,0.008588731,57.421875,,,,,,,,
,,-0.057888567,57.421875,,,,,,,,
,,-0.108875886,57.421875,,,,,,,,
,,-0.15050249,57.421875,,,,,,,,
,,-0.1789225,57.421875,,,,,,,,
,,-0.1457745,57.421875,,,,,,,,
,,-0.032621503,57.421875,,,,,,,,
,,0.07834836,57.421875,,,,,,,,
,,0.084779024,57.421875,,,,,,,,
,,-0.009990081,57.421875,,,,,,,,
,,-0.08159299,57.421875,,,,,,,,
,,-0.01046253,57.421875,,,,,,,,
,,0.14471273,57.421875,,,,,,,,
,,0.19391938,57.421875,,,,,,,,
,,0.08589186,57.421875,,,,,,,,
,,-0.031159408,57.421875,,,,,,,,
,,-0.022689253,57.421875,,,,,,,,
,,0.07999205,57.421875,,,,,,,,
,,0.09073976,57.421875,,,,,,,,
,,-0.10288208,57.421875,,,,,,,,
,,-0.28688017,57.421875,,,,,,,,
,,-0.1839922,57.421875,,,,,,,,
,,0.079877496,57.421875,,,,,,,,
,,0.16056573,57.421875,,,,,,,,
,,0.028720677,57.421875,,,,,,,,
,,-0.041536495,57.421875,,,,,,,,
,,0.07285755,57.421875,,,,,,,,
,,0.18493795,57.421875,,,,,,,,
,,0.09694653,57.421875,,,,,,,,
,,-0.13567266,57.421875,,,,,,,,
,,-0.2841772,57.421875,,,,,,,,
,,-0.19706659,57.421875,,,,,,,,
,,0.031127214,57.421875,,,,,,,,
,,0.18386959,57.421875,,,,,,,,
,,0.21072835,57.421875,,,,,,,,
,,0.16888146,57.421875,,,,,,,,
,,0.021091677,57.421875,,,,,,,,
,,-0.19338775,57.421875,,,,,,,,
,,-0.26707363,57.421875,,,,,,,,
,,-0.11890159,57.421875,,,,,,,,
,,0.081272006,57.421875,,,,,,,,
,,0.14592078,57.421875,,,,,,,,
,,0.0655925,57.421875,,,,,,,,
,,-0.039985113,57.421875,,,,,,,,
,,-0.074521504,57.421875,,,,,,,,
,,-0.03268441,57.421875,,,,,,,,
,,0.03391753,57.421875,,,,,,,,
,,0.050373025,57.421875,,,,,,,,
,,-0.026251275,57.421875,,,,,,,,
,,-0.099341184,57.421875,,,,,,,,
,,-0.012008544,57.421875,,,,,,,,
,,0.1992904,57.421875,,,,,,,,
,,0.336149,57.421875,,,,,,,,
,,0.31980056,57.421875,,,,,,,,
,,0.22000337,57.421875,,,,,,,,
,,0.0469473,57.421875,,,,,,,,
,,-0.2713559,57.421875,,,,,,,,
,,,57.421875,,,,,,,,
,,,57.421875,,,,,,,,
,,-0.33670118,57.421875,,,,,,,,
,,0.16245508,57.421875,,,,,,,,
,,0.30458426,57.421875,,,,,,,,
,,0.10328694,57.421875,,,,,,,,
,,-0.035793945,57.421875,,,,,,,,
,,0.11403921,57.421875,,,,,,,,
,,0.3444229,57.421875,,,,,,,,
,,0.35223156,57.421875,,,,,,,,
,,0.1504031,57.421875,,,,,,,,
,,-0.021875381,57.421875,,,,,,,,
,,-0.051308975,57.421875,,,,,,,,
,,-0.044872344,57.421875,,,,,,,,
,,-0.10477856,57.421875,,,,,,,,
,,-0.12756808,57.421875,,,,,,,,
,,-0.0029302537,57.421875,,,,,,,,
,,0.113971114,57.421875,,,,,,,,
,,0.03406842,57.421875,,,,,,,,
,,-0.15900527,57.421875,,,,,,,,
,,-0.24686815,57.421875,,,,,,,,
,,-0.13395186,57.421875,,,,,,,,
,,0.05495868,57.421875,,,,,,,,
,,0.096864015,57.421875,,,,,,,,
,,-0.03248679,65.625,,,,,,,,
,,-0.10881737,65.625,,,,,,,,
,,0.005385421,65.625,,,,,,,,
,,0.17208603,65.625,,,,,,,,
,,0.19166207,65.625,,,,,,,,
,,0.03325062,65.625,,,,,,,,
,,-0.15304814,65.625,,,,,,,,
,,-0.16381396,65.625,,,,,,,,
,,0.067560636,65.625,,,,,,,,
